id,address,incident_date,city,zipcode,battalion,station_area,action_taken_primary,property_use,ignition_cause,neighborhood_district,point
30072380,Folsom St. / Precita Av.,2003-01-25 0:00:00,SF,94110,B06,11,11 - Extinguish,"962 - Residential street, road or residential dr",,Bernal Heights,POINT (-122.413575 37.747171)
30070250,Fell St. / Polk St.,2003-01-25 0:00:00,SF,94102,B02,36,86 - Investigate,"962 - Residential street, road or residential dr",,Tenderloin,POINT (-122.417505 37.77654)
30070310,1401 Palou Av.,2003-01-25 0:00:00,SF,94124,B10,17,86 - Investigate,"000 - Property Use, other",,Bayview Hunters Point,POINT (-122.387288 37.731843)
30070330,2640 24th St.,2003-01-25 0:00:00,SF,94110,B10,9,86 - Investigate,963 - Street or road in commercial area,,Mission,POINT (-122.4053682 37.75311773)
30072450,355 Fulton St.,2003-01-25 0:00:00,SF,94102,B02,36,52 - Forcible entry,419 - 1 or 2 family dwelling,,Hayes Valley,POINT (-122.422595 37.778775)
30077980,250 The Embarcadero Sou,2003-01-27 0:00:00,SF,94105,B03,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.391026 37.792469383728566)
30078000,25th St. / Wisconsin St.,2003-01-27 0:00:00,SF,94107,B10,37,86 - Investigate,"962 - Residential street, road or residential dr",,Potrero Hill,POINT (-122.398454 37.752195)
30078020,Kearny St. / Washington St.,2003-01-27 0:00:00,SF,94104,B01,13,86 - Investigate,963 - Street or road in commercial area,,Chinatown,POINT (-122.40496 37.795326)
30078070,6324 Geary Bl.,2003-01-27 0:00:00,SF,94116,B07,14,86 - Investigate,"439 - Boarding/rooming house, res. hotels",2 - Unintentional,Outer Richmond,POINT (-122.487189 37.780047)
30078130,222 Ewing Tr.,2003-01-27 0:00:00,SF,94115,B05,10,66 - Remove water,4191 -,,Lone Mountain/USF,POINT (-122.4487367 37.77951307)
30075680,241 6th St.,2003-01-27 0:00:00,SF,94105,B03,1,"22 - Rescue, remove from harm","400 - Residential, other",,South of Market,POINT (-122.406258 37.779375)
30075710,2331 Mission St.,2003-01-27 0:00:00,SF,94110,B06,7,86 - Investigate,429 - Multifamily dwellings,,Mission,POINT (-122.41879901 37.75969807)
30075730,17th St. / Valencia St.,2003-01-27 0:00:00,SF,94110,B02,7,86 - Investigate,963 - Street or road in commercial area,,Mission,POINT (-122.422005 37.762849)
30078160,Crescent Av. / Murray St.,2003-01-27 0:00:00,SF,94110,B06,32,86 - Investigate,"960 - Street, other",,Bernal Heights,POINT (-122.420225 37.735187)
30082780,749 27th St.,2003-01-29 0:00:00,SF,94114,B06,26,"70 - Assistance, other",419 - 1 or 2 family dwelling,,Noe Valley,POINT (-122.43691794 37.74605108)
30082800,729 Leavenworth St.,2003-01-29 0:00:00,SF,94109,B04,3,71 - Assist physically disabled,429 - Multifamily dwellings,,Nob Hill,POINT (-122.415142 37.787738)
30082860,California St. / Octavia St.,2003-01-29 0:00:00,SF,94115,B04,38,"00 - Action taken, other","962 - Residential street, road or residential dr",,Pacific Heights,POINT (-122.427264 37.789742)
30082870,Dewey Bl. / Laguna Honda Bl.,2003-01-29 0:00:00,SF,94116,B08,20,86 - Investigate,963 - Street or road in commercial area,,West of Twin Peaks,POINT (-122.459173 37.747287)
30082910,16th St. / Bryant St.,2003-01-29 0:00:00,SF,94110,B02,29,"70 - Assistance, other","962 - Residential street, road or residential dr",,Mission,POINT (-122.410489 37.765606)
30082990,970 Market St.,2003-01-29 0:00:00,SF,94110,B03,1,86 - Investigate,"960 - Street, other",,Tenderloin,POINT (-122.40982271 37.78307227)
30083050,1830 Funston Av.,2003-01-29 0:00:00,SF,94122,B08,40,86 - Investigate,"400 - Residential, other",,Inner Sunset,POINT (-122.470299 37.753507)
30083070,875 Stevenson St.,2003-01-29 0:00:00,SF,94105,B02,36,86 - Investigate,599 - Business office,,South of Market,POINT (-122.416606 37.776227)
30083040,3201 California St.,2003-01-29 0:00:00,SF,94115,B04,10,73 - Provide manpower,965 - Vehicle parking area,,Presidio Heights,POINT (-122.446866 37.787183)
30073350,1st St. / Mission St.,2003-01-26 0:00:00,SF,94105,B03,35,93 - Cancelled enroute,"960 - Street, other",,Financial District/South Beach,POINT (-122.397576 37.789762)
30002520,Columbus Av. / Union St.,2003-01-01 0:00:00,SF,94133,B01,28,86 - Investigate,"960 - Street, other",,Chinatown,POINT (-122.410208 37.800315)
30019790,2051 3rd St.,2003-01-07 0:00:00,SF,94103,B03,29,63 - Restore fire alarm system,"150 - Public or government, other",,Potrero Hill,POINT (-122.3887771 37.76310322)
30034570,Geneva Av. / Madrid St.,2003-01-12 0:00:00,SF,94112,B09,43,86 - Investigate,"962 - Residential street, road or residential dr",,Excelsior,POINT (-122.437804 37.71494)
30002370,640 Turk St.,2003-01-01 0:00:00,SF,94102,B02,3,11 - Extinguish,429 - Multifamily dwellings,,Tenderloin,POINT (-122.419697 37.78215)
30002410,2354 22nd Av.,2003-01-01 0:00:00,SF,94122,B08,40,86 - Investigate,419 - 1 or 2 family dwelling,,Sunset/Parkside,POINT (-122.478876 37.743757)
30002530,Hawes St. / Revere Av.,2003-01-01 0:00:00,SF,94124,B10,17,86 - Investigate,"962 - Residential street, road or residential dr",,Bayview Hunters Point,POINT (-122.3827063 37.72750237)
30002540,Santos St. / Sunnydale Av.,2003-01-01 0:00:00,SF,94110,B09,43,86 - Investigate,963 - Street or road in commercial area,,Visitacion Valley,POINT (-122.418283 37.712351)
30000400,Ellis St. / Hyde St.,2003-01-01 0:00:00,SF,94109,B02,3,86 - Investigate,"000 - Property Use, other",,Tenderloin,POINT (-122.416076 37.784449)
30000420,Stockton St. / Sutter St.,2003-01-01 0:00:00,SF,94102,B01,1,86 - Investigate,963 - Street or road in commercial area,,Financial District/South Beach,POINT (-122.406959 37.789435)
30002550,1223 Webster St.,2003-01-01 0:00:00,SF,94115,B05,5,86 - Investigate,429 - Multifamily dwellings,,Western Addition,POINT (-122.430746 37.781879)
30009070,1468 25th St.,2003-01-03 0:00:00,SF,94107,B10,37,86 - Investigate,429 - Multifamily dwellings,,Potrero Hill,POINT (-122.39304508 37.75274446)
30009080,Del Vale Av. / Oshaughnessy Bl.,2003-01-03 0:00:00,SF,94127,B09,39,86 - Investigate,"962 - Residential street, road or residential dr",,West of Twin Peaks,POINT (-122.445964 37.741199)
30009110,2889 Pacific Av.,2003-01-03 0:00:00,SF,94115,B04,10,86 - Investigate,419 - 1 or 2 family dwelling,,Pacific Heights,POINT (-122.4413847 37.7925596)
30009120,Mission St. / Mount Vernon Av.,2003-01-03 0:00:00,SF,94112,B09,43,86 - Investigate,"962 - Residential street, road or residential dr",,Outer Mission,POINT (-122.442565 37.714661)
30009130,450 Stanyan St.,2003-01-03 0:00:00,SF,94121,B05,21,86 - Investigate,"962 - Residential street, road or residential dr",,Lone Mountain/USF,POINT (-122.454188 37.774059)
30009160,900 - Block Corbett Av.,2003-01-03 0:00:00,SF,94131,B06,24,45 - Remove hazard,"960 - Street, other",,Twin Peaks,POINT (-122.4430312 37.75407109)
30009180,14th St. / Guerrero St.,2003-01-03 0:00:00,SF,94114,B02,6,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.424413 37.768005)
30009230,603 Natoma St.,2003-01-03 0:00:00,SF,94103,B03,1,86 - Investigate,429 - Multifamily dwellings,,South of Market,POINT (-122.409983 37.778284)
30009270,Geary Bl. / Van Ness Av.,2003-01-03 0:00:00,SF,94109,B04,3,86 - Investigate,"962 - Residential street, road or residential dr",,Western Addition,POINT (-122.421395 37.785684)
30009300,555 Buena Vista West Av.,2003-01-03 0:00:00,SF,94117,B05,12,86 - Investigate,429 - Multifamily dwellings,,Haight Ashbury,POINT (-122.4425643 37.76599494)
30009320,1563 24th Av.,2003-01-03 0:00:00,SF,94122,B08,22,55 - Establish safe area,"400 - Residential, other",,Sunset/Parkside,POINT (-122.4810741 37.75959063)
30009380,22nd St. / Mission St.,2003-01-03 0:00:00,SF,94110,B06,7,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.418749 37.755437)
30009410,2418 Pine St.,2003-01-03 0:00:00,SF,94115,B04,38,86 - Investigate,4191 -,,Pacific Heights,POINT (-122.435663 37.787762)
30014120,1099 Market St.,2003-01-05 0:00:00,SF,94102,B02,1,86 - Investigate,963 - Street or road in commercial area,,South of Market,POINT (-122.412393 37.780478)
30016480,220 Blythdale Av.,2003-01-05 0:00:00,SF,94124,B09,43,"00 - Action taken, other","400 - Residential, other",,McLaren Park,POINT (-122.4223195 37.71130475)
30016500,1 South Van Ness Av.,2003-01-05 0:00:00,SF,94102,B02,36,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.418928 37.774844)
30014400,510 Frederick St.,2003-01-05 0:00:00,SF,94117,B05,12,86 - Investigate,429 - Multifamily dwellings,,Golden Gate Park,POINT (-122.45341981 37.76649683)
30021570,Ivy St. / Octavia St.,2003-01-07 0:00:00,SF,94102,B02,36,66 - Remove water,429 - Multifamily dwellings,,Hayes Valley,POINT (-122.424719 37.777139)
30021580,486 Eureka St.,2003-01-07 0:00:00,SF,94114,B06,24,86 - Investigate,419 - 1 or 2 family dwelling,,Noe Valley,POINT (-122.437753 37.754495)
30021590,3130 Webster St.,2003-01-07 0:00:00,SF,94123,B04,16,86 - Investigate,429 - Multifamily dwellings,,Marina,POINT (-122.43408636 37.79983085)
30021600,Acton St. / Mission St.,2003-01-07 0:00:00,SF,94112,B09,33,86 - Investigate,963 - Street or road in commercial area,,Excelsior,POINT (-122.452664 37.708805)
30021610,Grant Av. / Jackson St.,2003-01-07 0:00:00,SF,94108,B01,2,86 - Investigate,"960 - Street, other",,Chinatown,POINT (-122.406657 37.796024)
30021620,Geary Bl. / Van Ness Av.,2003-01-07 0:00:00,SF,94109,B04,3,86 - Investigate,"962 - Residential street, road or residential dr",,Western Addition,POINT (-122.421395 37.785684)
30021660,1986 36th Av.,2003-01-07 0:00:00,SF,94122,B08,18,92 - Standby,419 - 1 or 2 family dwelling,,Sunset/Parkside,POINT (-122.494361 37.749987)
30019520,2798 Mission St.,2003-01-07 0:00:00,SF,94114,B06,11,73 - Provide manpower,"500 - Mercantile, business, other",,Mission,POINT (-122.41854 37.752303)
30019590,Bradford St. / Cortland Av.,2003-01-07 0:00:00,SF,94110,B10,32,86 - Investigate,"962 - Residential street, road or residential dr",,Bernal Heights,POINT (-122.4087445 37.7413416)
30019630,281 14th St.,2003-01-07 0:00:00,SF,94110,B02,36,63 - Restore fire alarm system,429 - Multifamily dwellings,,Mission,POINT (-122.419562 37.768229)
30021690,776 Geary St.,2003-01-07 0:00:00,SF,94102,B04,3,86 - Investigate,429 - Multifamily dwellings,,Tenderloin,POINT (-122.41605825 37.78663027)
30021730,Fulton St. / Webster St.,2003-01-07 0:00:00,SF,94102,B05,5,86 - Investigate,"962 - Residential street, road or residential dr",,Hayes Valley,POINT (-122.42985 37.777918)
30021740,44 Mcallister St.,2003-01-07 0:00:00,SF,94105,B03,1,11 - Extinguish,"439 - Boarding/rooming house, res. hotels",2 - Unintentional,Tenderloin,POINT (-122.41297 37.78105)
30021760,Cole St. / Haight St.,2003-01-07 0:00:00,SF,94117,B05,12,11 - Extinguish,"150 - Public or government, other",,Haight Ashbury,POINT (-122.450217 37.769589)
30026730,600 California St.,2003-01-09 0:00:00,SF,94104,B01,13,63 - Restore fire alarm system,599 - Business office,,Chinatown,POINT (-122.40452 37.792697)
30026790,Fell St. / Franklin St.,2003-01-09 0:00:00,SF,94115,B02,36,86 - Investigate,"960 - Street, other",,Hayes Valley,POINT (-122.421149 37.776159)
30026800,640 Clay St.,2003-01-09 0:00:00,SF,94111,B01,13,93 - Cancelled enroute,UUU - Undetermined,,Chinatown,POINT (-122.40386389 37.79479301)
30026820,1101 Van Ness Av.,2003-01-09 0:00:00,SF,94102,B04,3,86 - Investigate,429 - Multifamily dwellings,,Nob Hill,POINT (-122.421493 37.78666566822426)
30026870,Blanken Av. / Wheeler Av.,2003-01-09 0:00:00,SF,94134,B10,44,86 - Investigate,"000 - Property Use, other",,Bayview Hunters Point,POINT (-122.39993 37.711816)
30026930,36 Santos St.,2003-01-09 0:00:00,SF,94134,B09,43,82 - Notify other agencies.,"150 - Public or government, other",,Visitacion Valley,POINT (-122.418845 37.711645)
30026980,1451 Thomas Av.,2003-01-09 0:00:00,SF,94124,B10,17,64 - Shut down system,419 - 1 or 2 family dwelling,,Bayview Hunters Point,POINT (-122.3894368 37.72943043)
30027000,1575 15th St.,2003-01-09 0:00:00,SF,94110,B02,7,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.419024 37.766289)
30027060,345 Randolph St.,2003-01-09 0:00:00,SF,94112,B09,33,86 - Investigate,151 - Library,,Oceanview/Merced/Ingleside,POINT (-122.46596351 37.7141322)
30031770,Blanken Av. / Wheeler Av.,2003-01-11 0:00:00,SF,94134,B10,44,86 - Investigate,"962 - Residential street, road or residential dr",,Bayview Hunters Point,POINT (-122.39993 37.711816)
30031780,9th St. / Mission St.,2003-01-11 0:00:00,SF,94103,B02,36,86 - Investigate,"960 - Street, other",,South of Market,POINT (-122.414714 37.776231)
30031860,255 California St.,2003-01-11 0:00:00,SF,94104,B01,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.39966791 37.79311803)
30031920,45th Av. / Balboa St.,2003-01-11 0:00:00,SF,94117,B07,34,86 - Investigate,"962 - Residential street, road or residential dr",,Outer Richmond,POINT (-122.505884 37.775322)
30031990,381 11th Av.,2003-01-11 0:00:00,SF,94121,B07,31,"40 - Hazardous condition, other","962 - Residential street, road or residential dr",,Inner Richmond,POINT (-122.4698057 37.78275271)
30032050,2150 Sacramento St.,2003-01-11 0:00:00,SF,94115,B04,38,86 - Investigate,931 - Open land or field,,Pacific Heights,POINT (-122.42720161637752 37.78977798063883)
30032090,655 Sutter St.,2003-01-11 0:00:00,SF,94104,B01,3,86 - Investigate,215 - Middle/Junior or High School,,Nob Hill,POINT (-122.411129 37.788835)
30040010,144 Carl St.,2003-01-14 0:00:00,SF,94117,B05,12,64 - Shut down system,429 - Multifamily dwellings,,Haight Ashbury,POINT (-122.45132963 37.76591195)
30042050,360 Laguna Honda Bl.,2003-01-14 0:00:00,SF,94131,B08,20,11 - Extinguish,936 - Vacant lot,,West of Twin Peaks,POINT (-122.458802 37.747952)
30042080,Clarendon Av. / Laguna Honda Bl.,2003-01-14 0:00:00,SF,94131,B08,20,11 - Extinguish,"962 - Residential street, road or residential dr",,West of Twin Peaks,POINT (-122.461525 37.751503)
30042100,1522 48th Av.,2003-01-14 0:00:00,SF,94117,B08,23,86 - Investigate,"960 - Street, other",,Sunset/Parkside,POINT (-122.5067935 37.75845714)
30042150,258 Noe St.,2003-01-14 0:00:00,SF,94114,B05,6,45 - Remove hazard,"500 - Mercantile, business, other",,Castro/Upper Market,POINT (-122.43347388 37.76483277)
30040080,99 Grove St.,2003-01-14 0:00:00,SF,94102,B02,36,86 - Investigate,"122 - Convention center, exhibition hall",,Tenderloin,POINT (-122.417316 37.778083)
30047150,7th St. / Mission St.,2003-01-16 0:00:00,SF,94105,B02,1,86 - Investigate,963 - Street or road in commercial area,,South of Market,POINT (-122.411152 37.779304)
30045230,Bush St. / Gough St.,2003-01-16 0:00:00,SF,94115,B04,38,11 - Extinguish,"000 - Property Use, other",,Pacific Heights,POINT (-122.425237 37.788069)
30045250,16th St. / Valencia St.,2003-01-16 0:00:00,SF,94114,B02,6,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.421887 37.764918)
30045260,2260 Jackson St.,2003-01-16 0:00:00,SF,94102,B04,38,86 - Investigate,419 - 1 or 2 family dwelling,,Pacific Heights,POINT (-122.432272 37.79283)
30045270,Alana Wy. / Executive Park Bl.,2003-01-16 0:00:00,SF,94124,B10,44,11 - Extinguish,963 - Street or road in commercial area,2 - Unintentional,Bayview Hunters Point,POINT (-122.3943606792011 37.708965574396295)
30045320,3555 Clay St.,2003-01-16 0:00:00,SF,94115,B07,10,86 - Investigate,419 - 1 or 2 family dwelling,,Presidio Heights,POINT (-122.45134248 37.78826218)
30047210,Beach St. / Powell St.,2003-01-16 0:00:00,SF,94133,B01,28,86 - Investigate,"960 - Street, other",,North Beach,POINT (-122.412334 37.807689)
30047270,180 Turk St.,2003-01-16 0:00:00,SF,94109,B03,1,86 - Investigate,"439 - Boarding/rooming house, res. hotels",,Tenderloin,POINT (-122.412072 37.783117)
30051770,55 4th St.,2003-01-18 0:00:00,SF,94121,B03,1,63 - Restore fire alarm system,"439 - Boarding/rooming house, res. hotels",,Financial District/South Beach,POINT (-122.404822 37.784993)
30051800,2430 San Bruno Av.,2003-01-18 0:00:00,SF,94134,B10,42,31 - Provide first aid & check for injuries,"150 - Public or government, other",,Portola,POINT (-122.405559 37.731561)
30051830,609 Vallejo St.,2003-01-18 0:00:00,SF,94133,B01,2,66 - Remove water,"400 - Residential, other",,North Beach,POINT (-122.40734823 37.7985649)
30051960,4945 California St.,2003-01-18 0:00:00,SF,94118,B07,31,86 - Investigate,429 - Multifamily dwellings,,Inner Richmond,POINT (-122.47068836 37.78429067)
30052020,2998 San Jose Av.,2003-01-18 0:00:00,SF,94112,B09,33,86 - Investigate,"962 - Residential street, road or residential dr",,Outer Mission,POINT (-122.457072 37.710208)
30057750,Broad St. / Capitol Av.,2003-01-20 0:00:00,SF,94112,B09,33,86 - Investigate,"150 - Public or government, other",,Oceanview/Merced/Ingleside,POINT (-122.459024 37.713172)
30057780,Clay St. / Stockton St.,2003-01-20 0:00:00,SF,94133,B01,2,86 - Investigate,"960 - Street, other",,Chinatown,POINT (-122.407905 37.794059)
30057770,1370 Guerrero St.,2003-01-20 0:00:00,SF,94114,B06,11,71 - Assist physically disabled,"960 - Street, other",,Mission,POINT (-122.42296502 37.74914594)
30057790,750 Gonzalez Dr.,2003-01-20 0:00:00,SF,94132,B08,19,"70 - Assistance, other",429 - Multifamily dwellings,,Lakeshore,POINT (-122.480599 37.717531)
30057830,3326 Judah St.,2003-01-20 0:00:00,SF,94127,B08,23,86 - Investigate,429 - Multifamily dwellings,,Sunset/Parkside,POINT (-122.49788055 37.7610271)
30057880,400 Arch St.,2003-01-20 0:00:00,SF,94112,B09,33,86 - Investigate,419 - 1 or 2 family dwelling,,Oceanview/Merced/Ingleside,POINT (-122.46699223 37.71811175)
30057900,1350 3rd Av.,2003-01-20 0:00:00,SF,94117,B05,12,86 - Investigate,419 - 1 or 2 family dwelling,,Inner Sunset,POINT (-122.459753 37.76437039156585)
30057920,Sacramento St. / Stockton St.,2003-01-20 0:00:00,SF,94108,B01,2,86 - Investigate,"960 - Street, other",,Chinatown,POINT (-122.408255 37.795823)
30057940,Clayton St. / Oak St.,2003-01-20 0:00:00,SF,94117,B05,21,86 - Investigate,"962 - Residential street, road or residential dr",,Haight Ashbury,POINT (-122.44896 37.771667)
30057960,18th St. / Mission St.,2003-01-20 0:00:00,SF,94110,B02,7,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.41936 37.761836)
30057980,2389 Mission St.,2003-01-20 0:00:00,SF,94110,B06,7,86 - Investigate,161 - Restaurant or cafeteria,,Mission,POINT (-122.41877454 37.75894407)
30058000,201 California St.,2003-01-20 0:00:00,SF,94111,B01,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.398858 37.793282)
30058050,101 4th St.,2003-01-20 0:00:00,SF,94104,B03,1,86 - Investigate,113 - Electronic amusement center,,Financial District/South Beach,POINT (-122.404205 37.784505)
30060340,2600 18th St.,2003-01-21 0:00:00,SF,94110,B10,7,86 - Investigate,UUU - Undetermined,,Mission,POINT (-122.40847928 37.76213601)
30065190,787 40th Av.,2003-01-23 0:00:00,SF,94121,B07,34,"80 - Information/invest. & enforcement, other",419 - 1 or 2 family dwelling,,Outer Richmond,POINT (-122.500493 37.773975)
30065320,1610 Sacramento St.,2003-01-23 0:00:00,SF,94109,B04,41,86 - Investigate,"000 - Property Use, other",,Nob Hill,POINT (-122.41980562 37.79190354)
30065380,74 Malta Dr.,2003-01-23 0:00:00,SF,94112,B09,26,86 - Investigate,419 - 1 or 2 family dwelling,,West of Twin Peaks,POINT (-122.44412794 37.73599089)
30065420,1 Irving St.,2003-01-23 0:00:00,SF,94117,B05,12,86 - Investigate,429 - Multifamily dwellings,,Inner Sunset,POINT (-122.45793496 37.76422308)
30065440,666 Church St.,2003-01-23 0:00:00,SF,94114,B02,6,86 - Investigate,429 - Multifamily dwellings,,Castro/Upper Market,POINT (-122.42856227 37.7601365)
30065500,Cortland Av. / Mission St.,2003-01-23 0:00:00,SF,94110,B06,32,86 - Investigate,"960 - Street, other",,Bernal Heights,POINT (-122.422843 37.741029)
30072460,3rd St. / Harrison St.,2003-01-25 0:00:00,SF,94105,B03,8,86 - Investigate,963 - Street or road in commercial area,,South of Market,POINT (-122.397389 37.782554)
30072480,Evans Av. / Keith St.,2003-01-25 0:00:00,SF,94124,B10,25,86 - Investigate,"960 - Street, other",,Bayview Hunters Point,POINT (-122.380944 37.738766)
30072520,1900 3rd St.,2003-01-25 0:00:00,SF,94124,B03,29,86 - Investigate,891 - Warehouse,,Potrero Hill,POINT (-122.389064 37.765596)
30072530,Market St. / Mason St.,2003-01-25 0:00:00,SF,94102,B03,1,86 - Investigate,963 - Street or road in commercial area,,Tenderloin,POINT (-122.408953 37.783288)
30070430,Pine St. / Sansome St.,2003-01-25 0:00:00,SF,94104,B01,13,86 - Investigate,963 - Street or road in commercial area,,Financial District/South Beach,POINT (-122.400935 37.792108)
30070470,3153 Pacific Av.,2003-01-25 0:00:00,SF,94115,B04,10,"00 - Action taken, other","000 - Property Use, other",,Presidio,POINT (-122.4477435 37.79175063)
30072560,Beach St. / Hyde St.,2003-01-25 0:00:00,SF,94133,B01,28,86 - Investigate,NNN - None,,Russian Hill,POINT (-122.420564 37.806657)
30072580,124 Waverly Pl.,2003-01-25 0:00:00,SF,94108,B01,13,86 - Investigate,429 - Multifamily dwellings,,Chinatown,POINT (-122.40673892 37.79462258)
30072590,421 Leavenworth St.,2003-01-25 0:00:00,SF,94109,B04,3,"10 - Fire, other","962 - Residential street, road or residential dr",,Tenderloin,POINT (-122.414564 37.784876)
30072600,299 Potrero Av.,2003-01-25 0:00:00,SF,94107,B02,29,86 - Investigate,"960 - Street, other",,Mission,POINT (-122.4074741 37.76582626)
30072610,934 Brannan St.,2003-01-25 0:00:00,SF,94105,B03,29,86 - Investigate,"140 - Clubs, other",,South of Market,POINT (-122.40657367 37.77117901)
30078180,Fillmore St. / Hermann St.,2003-01-27 0:00:00,SF,94114,B02,6,86 - Investigate,"000 - Property Use, other",,Hayes Valley,POINT (-122.430077 37.770242)
30078200,530 Haight St.,2003-01-27 0:00:00,SF,94117,B05,6,45 - Remove hazard,429 - Multifamily dwellings,,Hayes Valley,POINT (-122.43084386 37.7722763)
30076190,6th St. / Market St.,2003-01-27 0:00:00,SF,94105,B03,1,86 - Investigate,"962 - Residential street, road or residential dr",,South of Market,POINT (-122.410293 37.78223)
30076220,70 Lupine Av.,2003-01-27 0:00:00,SF,94115,B05,10,71 - Assist physically disabled,"000 - Property Use, other",,Presidio Heights,POINT (-122.44811 37.784215)
30076250,1651 Union St.,2003-01-27 0:00:00,SF,94122,B04,16,86 - Investigate,"960 - Street, other",,Marina,POINT (-122.426171 37.79801)
30078330,77 Beale St.,2003-01-27 0:00:00,SF,94105,B03,13,86 - Investigate,UUU - Undetermined,,Financial District/South Beach,POINT (-122.396141 37.791509)
30078390,199 Broadmoor Dr.,2003-01-27 0:00:00,SF,94132,B09,19,86 - Investigate,"962 - Residential street, road or residential dr",,West of Twin Peaks,POINT (-122.4734121 37.72680776)
30076000,90 Kiska Rd.,2003-01-27 0:00:00,SF,94124,B10,17,86 - Investigate,"960 - Street, other",,Bayview Hunters Point,POINT (-122.378435 37.730393)
30076030,24th St. / Folsom St.,2003-01-27 0:00:00,SF,94110,B06,7,86 - Investigate,"962 - Residential street, road or residential dr",,Mission,POINT (-122.414089 37.752505)
30076050,Market St. / Mason St.,2003-01-27 0:00:00,SF,94105,B03,1,86 - Investigate,"962 - Residential street, road or residential dr",,Tenderloin,POINT (-122.408953 37.783288)
30076060,123 Townsend St.,2003-01-27 0:00:00,SF,94105,B03,8,86 - Investigate,599 - Business office,,Mission Bay,POINT (-122.390856 37.780253)
30083200,Broadway / Webster St.,2003-01-29 0:00:00,SF,94115,B04,38,86 - Investigate,"962 - Residential street, road or residential dr",,Pacific Heights,POINT (-122.433279 37.794473)
30085550,262 12th Av.,2003-01-30 0:00:00,SF,94118,B07,31,63 - Restore fire alarm system,429 - Multifamily dwellings,,Inner Richmond,POINT (-122.4719796 37.78442085)
30085570,600 Texas St.,2003-01-30 0:00:00,SF,94107,B10,37,73 - Provide manpower,419 - 1 or 2 family dwelling,,Potrero Hill,POINT (-122.39550402 37.75877834)
30085620,1363 40th Av.,2003-01-30 0:00:00,SF,94122,B08,23,52 - Forcible entry,"962 - Residential street, road or residential dr",,Sunset/Parkside,POINT (-122.4984822 37.76256233)
30085660,Broad St. / Capitol Av.,2003-01-30 0:00:00,SF,94112,B09,33,86 - Investigate,"962 - Residential street, road or residential dr",,Oceanview/Merced/Ingleside,POINT (-122.459024 37.713172)
30085840,888 Ofarrell St.,2003-01-30 0:00:00,SF,94109,B04,3,86 - Investigate,429 - Multifamily dwellings,,Tenderloin,POINT (-122.419327 37.785057)
30088650,1987 California St.,2003-01-31 0:00:00,SF,94115,B04,38,85 - Enforce code,429 - Multifamily dwellings,,Pacific Heights,POINT (-122.42690979 37.78947659)
30084870,6324 Geary Bl.,2003-01-30 0:00:00,SF,94121,B07,14,"70 - Assistance, other","400 - Residential, other",,Outer Richmond,POINT (-122.487189 37.780047)
30016920,350 Turk St.,2003-01-06 0:00:00,SF,94102,B02,3,86 - Investigate,429 - Multifamily dwellings,,Tenderloin,POINT (-122.414904 37.782755)
30023320,2232 Webster St.,2003-01-08 0:00:00,SF,94102,B04,38,86 - Investigate,429 - Multifamily dwellings,,Pacific Heights,POINT (-122.43238748 37.79142016)
30023790,44 Montgomery St.,2003-01-08 0:00:00,SF,94111,B01,13,86 - Investigate,599 - Business office,,Financial District/South Beach,POINT (-122.401767 37.789808)
30043640,1239 Hayes St.,2003-01-15 0:00:00,SF,94117,B05,21,86 - Investigate,429 - Multifamily dwellings,,Hayes Valley,POINT (-122.43674723 37.77483982)
30043660,72 Dorman Av.,2003-01-15 0:00:00,SF,94134,B10,9,33 - Provide advanced life support (ALS),"500 - Mercantile, business, other",,Bayview Hunters Point,POINT (-122.4013481 37.74019401)
30000590,Front St. / Vallejo St.,2003-01-01 0:00:00,SF,94108,B01,13,86 - Investigate,"962 - Residential street, road or residential dr",,Financial District/South Beach,POINT (-122.400069 37.799682)
30000620,300 Broadway,2003-01-01 0:00:00,SF,94111,B01,13,11 - Extinguish,963 - Street or road in commercial area,3 - Failure of equipment or heat source,North Beach,POINT (-122.4026397 37.79868326)
30000730,Mason St. / Vallejo St.,2003-01-01 0:00:00,SF,94109,B01,2,86 - Investigate,"962 - Residential street, road or residential dr",,Nob Hill,POINT (-122.412098 37.798167)
30000650,1105 Phelps St.,2003-01-01 0:00:00,SF,94124,B10,25,86 - Investigate,419 - 1 or 2 family dwelling,,Bayview Hunters Point,POINT (-122.39230288 37.73831313)
30003080,2345 3rd St.,2003-01-01 0:00:00,SF,94124,B10,25,86 - Investigate,599 - Business office,,Potrero Hill,POINT (-122.388416 37.759893)
30003090,2169 26th Av.,2003-01-01 0:00:00,SF,94122,B08,18,86 - Investigate,419 - 1 or 2 family dwelling,,Sunset/Parkside,POINT (-122.48358 37.747042)
